RecordId,RecordTimeSeconds,RecordTimeNanoSeconds,OrientationX,OrientationY,OrientationZ,OrientationW,AngularAccelerationX,AngularAccelerationY,AngularAccelerationZ,LinearAccelerationX,LinearAccelerationY,LinearAccelerationZ,Roll,Pitch,Yaw,DeltaT,Velocityx,Velocityy,Velocityz
5337,1515079528,273437405,0.009763761,0.0008847,-0.159932405,-0.987079322,0.001988434,-0.029655397,-0.027801249,0.282833666,0.201339141,-9.772250175,-1.120674738,0.078870296,18.40606715,10294958,10.29583329,8.992564126,-529.0791162
5338,1515079528,283706300,0.009742063,0.000964184,-0.159862548,-0.987090707,0.001155073,-0.009326509,-0.027742099,-0.326483697,0.360344142,-9.727062225,-1.119681723,0.069402843,18.39804682,10268895,10.29248066,8.996264462,-529.1790024
5339,1515079528,293935869,0.00974082,0.000956387,-0.159787536,-0.987102926,0.001801785,0.005705387,-0.029093955,-0.295461059,0.432872176,-10.17011929,-1.119403642,0.070176918,18.38933184,10229569,10.28945823,9.000692558,-529.2830383
5340,1515079528,304192783,0.009747422,0.000839328,-0.159708127,-0.9871158,0.004730482,0.02297502,-0.029531062,0.369068295,0.218814105,-9.563598633,-1.118013872,0.083448866,18.37998378,10256914,10.29324373,9.002936915,-529.3811313
5341,1515079528,314419473,0.009733195,0.000795502,-0.159631327,-0.987128437,0.006635356,-0.000402973,-0.028684132,0.379490793,0.351686001,-10.36962223,-1.115609286,0.088059135,18.37102254,10226690,10.29712466,9.006533499,-529.4871782
5342,1515079528,324612611,0.009706065,0.000871611,-0.159558311,-0.987140417,0.002648407,-0.014618596,-0.028268203,-0.152837083,0.090289988,-9.613600731,-1.113938077,0.07887116,18.36263293,10193138,10.29556677,9.007453837,-529.585171
5343,1515079528,334796710,0.009685246,0.000973499,-0.159487024,-0.9871521,-0.000194536,-0.018204749,-0.028032187,-0.009776941,0.018425532,-10.18379974,-1.113450647,0.066884712,18.35447339,10184099,10.2954672,9.007641485,-529.6888838
5344,1515079528,345008977,0.009667636,0.00105537,-0.159411907,-0.987164319,-7.32012E-05,-0.01110835,-0.028987033,0.31697014,-0.344349772,-9.518045425,-1.112958988,0.057217004,18.34584619,10212267,10.29870419,9.004124893,-529.7860846
5345,1515079528,355258414,0.009671438,0.00102181,-0.159336522,-0.987176478,-0.001279584,0.007858598,-0.028653855,0.047161076,0.110908628,-9.688588142,-1.112780784,0.060997813,18.33705869,10249437,10.29918756,9.005261644,-529.8853872
5346,1515079528,365510508,0.009700558,0.000994488,-0.159255281,-0.987189353,-0.002887832,0.003883354,-0.030254662,-0.126065031,-0.00442167,-9.963486671,-1.115581651,0.064528497,18.32759751,10252094,10.29789513,9.005216313,-529.9875338
5347,1515079528,375744386,0.009723968,0.000978082,-0.159181193,-0.987201035,-0.004303026,0.00176751,-0.028741593,0.350773215,-0.162014216,-9.661196709,-1.117935659,0.066727731,18.31897767,10233878,10.3014849,9.003558279,-530.0864053
5348,1515079528,385977174,0.009734652,0.001066742,-0.15910773,-0.987212658,-0.006182398,-0.025212985,-0.028380752,0.639712453,0.130866513,-10.13823128,-1.120765849,0.056809597,18.31054893,10232788,10.30803094,9.004897408,-530.1901477
5349,1515079528,396244775,0.009746065,0.00120701,-0.159027949,-0.987225235,-0.008244258,-0.024487616,-0.030102793,-0.04675306,-0.15217261,-9.295572281,-1.124617916,0.041058813,18.30144596,10267601,10.3075509,9.003334961,-530.2855909
5350,1515079528,406526058,0.00977096,0.001308429,-0.158953443,-0.987236857,-0.007479288,-0.015671305,-0.028693255,-0.306769937,0.109597117,-10.1002779,-1.129284938,0.029954025,18.29291239,10281283,10.30439691,9.00446176,-530.3894347
5351,1515079528,416753971,0.009807269,0.00136341,-0.15887095,-0.987249732,-0.009790493,-0.006279661,-0.029715521,0.136595085,-0.026757464,-9.712321281,-1.134396588,0.024300689,18.28340033,10227913,10.30579399,9.004188087,-530.4887715
5352,1515079528,426981143,0.009855402,0.001371414,-0.158787906,-0.987262607,-0.008995668,-0.002084471,-0.030048067,0.177392751,0.167763487,-9.778335571,-1.139990156,0.024175675,18.2737704,10227172,10.30760822,9.005903833,-530.5887762
5353,1515079528,437248298,0.009887081,0.001408862,-0.158711717,-0.987274528,-0.007841917,-0.006714281,-0.02990257,-0.161633641,0.272402972,-10.05170631,-1.144257471,0.02042731,18.26497106,10267155,10.3059487,9.008700636,-530.6919787
5354,1515079528,447537667,0.009924726,0.001427774,-0.158634588,-0.987286448,-0.00864346,0.00109581,-0.028165542,0.109399281,0.135871455,-9.600281715,-1.148862173,0.01888274,18.25603974,10289369,10.30707435,9.010098668,-530.7907595
5355,1515079528,452703281,0.009948549,0.001497028,-0.158556715,-0.987298608,-0.006463574,-0.018949326,-0.029517012,0.50191772,0.053645648,-10.35092545,-1.152817578,0.011389927,18.24708206,5165614,10.30966707,9.01037578,-530.8442284
5356,1515079528,462941299,0.009963315,0.001608964,-0.158474267,-0.987311602,-0.006428429,-0.021725435,-0.03082158,0.128341421,-0.027478466,-9.297771454,-1.156522328,-0.001102379,18.23764574,10238018,10.31098103,9.010094455,-530.9394191
5357,1515079528,473165256,0.009982622,0.001708629,-0.15839237,-0.987324357,-0.006749776,-0.021199679,-0.030392611,-0.213217527,0.40960896,-10.1766901,-1.160515997,-0.01212379,18.22825835,10223957,10.3088011,9.01428228,-531.0434652
5358,1515079528,483381087,0.010017797,0.001794409,-0.158303529,-0.987338066,-0.009647937,-0.011179677,-0.031678688,0.090462476,-0.079357304,-9.477120399,-1.166051282,-0.021295197,18.21804993,10215831,10.30972525,9.013471579,-531.1402818
5359,1515079528,493585080,0.010045337,0.001828223,-0.158216298,-0.987351716,-0.009504103,-0.008401295,-0.031376351,0.388972908,-0.054583482,-10.10051727,-1.169778721,-0.024724651,18.20796789,10203993,10.31369433,9.01291461,-531.2433475
5360,1515079528,503808541,0.010059572,0.001908858,-0.15811637,-0.987367392,-0.00542854,-0.013277434,-0.033845711,0.061803427,0.303600878,-9.910847664,-1.172848216,-0.033708436,18.1964679,10223461,10.31432617,9.016018461,-531.3446706
5361,1515079528,514018083,0.010084001,0.001990412,-0.158021048,-0.987382293,-0.006125948,-0.01558006,-0.033097818,-0.076658756,0.417734444,-9.786716461,-1.177086412,-0.042606636,18.18550602,10209542,10.31354352,9.020283339,-531.4445885
5362,1515079528,524245191,0.01009832,0.002151694,-0.157933742,-0.987395763,-0.007577224,-0.037610427,-0.031963751,0.038976617,0.002611678,-10.34929943,-1.181622385,-0.060700042,18.17557053,10227108,10.31394214,9.020310049,-531.5504319
5363,1515079528,534443924,0.010089712,0.002328824,-0.157850206,-0.987408757,-0.004499095,-0.032527484,-0.029363248,-0.223011762,-0.068716802,-9.715099335,-1.183847801,-0.080997731,18.16609159,10198733,10.3116677,9.019609224,-531.6495136
5364,1515079528,544672036,0.010126937,0.002413372,-0.157762289,-0.987422287,-0.01108869,-0.011770658,-0.031967111,-0.592349648,0.450099796,-10.41791916,-1.189581981,-0.089996618,18.15599779,10228112,10.30560908,9.024212895,-531.7560693
5365,1515079528,554866342,0.010191686,0.00241672,-0.157671288,-0.987436175,-0.013002777,0.012771484,-0.031949013,-0.382344186,-0.125635445,-9.575377464,-1.196961414,-0.089315098,18.14544838,10194306,10.30171135,9.022932129,-531.8536836
5366,1515079528,565114360,0.010248647,0.0023611,-0.157596454,-0.987447619,-0.009925386,0.012163421,-0.028672017,0.142354831,0.132511705,-10.19936657,-1.202395952,-0.082083398,18.13669977,10248018,10.3031702,9.024290111,-531.9582069
5367,1515079528,575329292,0.010302963,0.002409469,-0.157513767,-0.987460136,-0.011661831,-0.013436741,-0.031024955,0.115626581,0.119681954,-10.39433384,-1.209409089,-0.086676628,18.12717013,10214932,10.30435132,9.025512655,-532.0643843
5368,1515079528,585555075,0.010358645,0.002511694,-0.157431632,-0.987472355,-0.014001388,-0.021897772,-0.030085931,-0.251749277,0.087405838,-9.914279938,-1.217547947,-0.097339811,18.11777251,10225783,10.30177699,9.026406448,-532.1657656
5369,1515079528,595776192,0.010406229,0.002702111,-0.157351717,-0.987484157,-0.016607035,-0.037620544,-0.029873006,-0.407117605,0.129240468,-10.44432259,-1.226359738,-0.118127197,18.10874802,10221117,10.29761579,9.02772743,-532.2725182
5370,1515079528,606004296,0.010475695,0.002807764,-0.157271951,-0.98749584,-0.017128311,-0.007668595,-0.028259568,-0.363223106,-0.126332283,-9.863034248,-1.236116566,-0.128929634,18.09963694,10228104,10.29390071,9.02643529,-532.3733984
5371,1515079528,616253716,0.010572623,0.002759536,-0.157194406,-0.987507224,-0.019066604,0.021121928,-0.028458238,-0.415167391,0.326774418,-10.47954845,-1.246207014,-0.121822947,18.09058751,10249420,10.28964548,9.029784538,-532.4808076
5372,1515079528,626479971,0.010687036,0.002625329,-0.157123744,-0.987517655,-0.018407183,0.034628652,-0.027327534,-0.278538853,0.166401342,-9.643647194,-1.256729686,-0.10466474,18.08222739,10226255,10.28679707,9.031486201,-532.579426
5373,1515079528,636723848,0.010790855,0.002540623,-0.157054752,-0.987527668,-0.017927473,0.013670693,-0.026830832,0.177613676,0.397357881,-10.25260258,-1.266947215,-0.093298288,18.07412063,10243877,10.28861653,9.035556686,-532.6844524
5374,1515079528,647049460,0.010858273,0.002632922,-0.156974137,-0.98753953,-0.015457788,-0.020128969,-0.029707514,0.115488179,0.214259267,-10.25356483,-1.276230647,-0.102633587,18.06489579,10325612,10.28980901,9.037769044,-532.7903268
5375,1515079528,657325341,0.010901411,0.002771346,-0.156898379,-0.987550735,-0.012129961,-0.022100775,-0.028791254,-0.400985062,0.403974921,-9.86713028,-1.283594681,-0.117620379,18.05629532,10275881,10.28568854,9.041920242,-532.8917202
5376,1515079528,662464400,0.010944442,0.002839876,-0.156822458,-0.98756212,-0.009879599,7.84127E-06,-0.02940874,-0.441260576,0.695847929,-10.06447029,-1.28968785,-0.124700927,18.04758368,5139059,10.28342087,9.045496246,-532.9434421
5377,1515079528,672641050,0.011014664,0.002695839,-0.156746641,-0.987573743,-0.008033657,0.041274607,-0.027607581,-0.115242355,0.522476435,-9.665100098,-1.29503798,-0.107238103,18.03860092,10176650,10.28224809,9.050813306,-533.0418005
5378,1515079528,682824219,0.011079136,0.002494978,-0.156665504,-0.987586439,-0.003923104,0.035519797,-0.029171266,-0.041765064,0.450471044,-10.31437492,-1.298719344,-0.083455738,18.02892401,10183169,10.28182279,9.055400528,-533.1468335
5379,1515079528,693121502,0.011110599,0.002416836,-0.15659225,-0.987597942,-0.001728262,0.010595084,-0.028080404,-0.057453535,0.272385061,-9.621879578,-1.300871729,-0.074143988,18.02032372,10297283,10.28123118,9.058205354,-533.2459127
5380,1515079528,703329307,0.011105602,0.002456118,-0.156516135,-0.987609863,0.000357007,-0.011408206,-0.029820126,0.177332014,0.806359828,-10.11463261,-1.301004976,-0.078779502,18.01154377,10207805,10.28304135,9.066436518,-533.3491609
5381,1515079528,713511526,0.011085927,0.002551247,-0.156434953,-0.987622797,0.003984186,-0.01319713,-0.030645728,0.03591568,0.420278132,-9.691570282,-1.300477424,-0.090005224,18.00225337,10182219,10.28340705,9.070715882,-533.4478426
5382,1515079528,723715216,0.011072709,0.002504581,-0.156362027,-0.987634599,0.008953356,0.015028778,-0.027107388,-0.27600342,0.545213163,-9.825242996,-1.298138308,-0.085056755,17.99372902,10203690,10.2805908,9.076279068,-533.5480963
5383,1515079528,733986633,0.011049752,0.002370581,-0.15628773,-0.987646997,0.009855514,0.030967493,-0.029712066,-0.229746342,0.600575924,-10.00870323,-1.293132942,-0.070400094,17.98492985,10271417,10.27823098,9.082447834,-533.6508999
5384,1515079528,744281283,0.011040314,0.002179952,-0.156212732,-0.987659335,0.010039175,0.035255745,-0.029708745,0.121754199,0.465534538,-9.650061607,-1.288645996,-0.049092453,17.97597497,10294650,10.27948439,9.087240349,-533.7502439
5385,1515079528,754548654,0.011001393,0.002121549,-0.156143054,-0.987670958,0.010181976,0.005126008,-0.026388837,0.179417551,0.365702033,-10.324543,-1.283191808,-0.043269925,17.96781391,10267371,10.28132654,9.090995148,-533.8562498
5386,1515079528,764797419,0.010934117,0.002154943,-0.156067207,-0.987683654,0.013618082,-0.005458168,-0.027886555,-0.083366036,0.313827127,-9.403781891,-1.276170614,-0.048351277,17.95905649,10248765,10.28047214,9.094211488,-533.952627
5387,1515079528,775002030,0.010887352,0.002109108,-0.155988216,-0.987696648,0.011007043,0.010842686,-0.029859912,-0.030833052,0.603774071,-10.30993557,-1.270053512,-0.044101698,17.94982957,10204611,10.2801575,9.100372768,-534.0578359
5388,1515079528,785199632,0.010869955,0.002004072,-0.155914873,-0.987708628,0.00799534,0.026847422,-0.028206656,0.204137281,-0.173208028,-9.383932114,-1.266203945,-0.032618707,17.94118451,10197602,10.28223921,9.098606461,-534.1535295
5389,1515079528,795409772,0.010840626,0.001863103,-0.155855104,-0.987718761,0.010050509,0.022702087,-0.023769494,0.240125954,-0.022409331,-9.963989258,-1.260364106,-0.017263759,17.93407082,10210140,10.28469093,9.098377659,-534.2552632
5390,1515079528,805626172,0.01082127,0.001817045,-0.155792147,-0.987728953,0.006676496,0.005861023,-0.025567722,0.191238344,0.077027828,-9.848743439,-1.257349438,-0.012476616,17.92670782,10216400,10.2866447,9.099164606,-534.3558819
5391,1515079528,815832776,0.010811985,0.00181379,-0.155728027,-0.987739205,0.002167596,-0.000173424,-0.028967721,0.301297039,-0.066579819,-9.412264824,-1.25623958,-0.012355509,17.91926619,10206604,10.28971992,9.098485052,-534.4519492
5392,1515079528,826072189,0.01080256,0.001850261,-0.1556734,-0.987747848,0.001042027,-0.009208648,-0.025023565,0.299232095,0.110139042,-10.21678734,-1.255822568,-0.016721231,17.91297575,10239413,10.29278388,9.099612811,-534.5565631
5393,1515079528,836347108,0.010805881,0.001824532,-0.155615434,-0.987756968,-0.000366408,0.015275436,-0.023353588,0.127805203,-0.044144221,-9.353212357,-1.255738629,-0.013823433,17.90621861,10274919,10.29409707,9.099159233,-534.6526666
5394,1515079528,846617679,0.010827756,0.001743472,-0.155558467,-0.987765849,-0.00287788,0.013470967,-0.023800135,0.147709265,0.291026473,-10.11999798,-1.256769107,-0.004330781,17.89950746,10270571,10.29561413,9.102148241,-534.7566047
5395,1515079528,856881545,0.010848652,0.001690106,-0.15549913,-0.987775028,-0.003950606,0.010731708,-0.026064681,0.244738147,-0.153960496,-9.27791214,-1.258183183,0.002006684,17.89255627,10263866,10.29812608,9.100568011,-534.851832
5396,1515079528,867152465,0.010865352,0.00169313,-0.155441254,-0.987783968,-0.004782453,-0.001663088,-0.0249775,0.365293115,-0.132031351,-9.888803482,-1.260127774,0.001888211,17.88584707,10270920,10.30187798,9.099211928,-534.9533991
5397,1515079528,877346971,0.010876744,0.001773335,-0.155379847,-0.987793326,-0.006358469,-0.016405728,-0.024646129,0.224814594,-0.311878413,-9.851200104,-1.262845747,-0.007065949,17.87882602,10194506,10.30416985,9.096032481,-535.0538272
5398,1515079528,882468503,0.01090182,0.001807149,-0.15532127,-0.987802207,-0.005928633,-0.003270877,-0.024617586,0.157728583,-0.019224843,-9.550855637,-1.26628602,-0.010521905,17.87207526,5121532,10.30497767,9.095934021,-535.1027422
5399,1515079528,892670231,0.010927756,0.001844451,-0.155269966,-0.987809956,-0.006418619,-0.006655267,-0.025527108,0.155008614,0.393617988,-10.32689857,-1.269885548,-0.01434857,17.86617332,10201728,10.30655902,9.099949604,-535.2080944
5400,1515079528,903203542,0.010964372,0.001853358,-0.155213013,-0.98781848,-0.006329866,0.000266715,-0.024460722,0.11514169,0.211298883,-9.669107437,-1.27418843,-0.014778688,17.85957933,10533311,10.30777185,9.102175281,-535.3099421
5401,1515079528,913407696,0.010981277,0.001907007,-0.155153453,-0.987827539,-0.003779643,-0.013746053,-0.024899827,0.036520608,0.145592511,-10.47571945,-1.277055272,-0.020627728,17.85274072,10204154,10.30814451,9.103660929,-535.416838
5402,1515079528,923615955,0.010989754,0.001987628,-0.155089766,-0.987837315,-0.005894752,-0.013015833,-0.026610302,0.049123622,-0.304971814,-9.455698013,-1.279446702,-0.029685489,17.8454593,10208259,10.30864597,9.100547698,-535.5133642
5403,1515079528,933897488,0.011005593,0.002034254,-0.155031472,-0.987846196,-0.006615995,-0.009458459,-0.026004879,0.218421891,0.184906021,-10.23806095,-1.28206671,-0.0347575,17.83875945,10281533,10.31089169,9.102448816,-535.6186272
5404,1515079528,944302290,0.011032467,0.002102459,-0.154962614,-0.987856507,-0.008556993,-0.010862615,-0.026658516,0.020826055,0.035055559,-9.812760353,-1.286318057,-0.042090426,17.83086245,10404802,10.31110838,9.102813562,-535.720727
5405,1515079528,954570591,0.011059598,0.002152665,-0.154890448,-0.987867415,-0.007808104,-0.006955512,-0.028121518,-0.169887304,0.075314388,-9.958374023,-1.29027796,-0.047386086,17.82255961,10268301,10.30936392,9.103586912,-535.8229826
5406,1515079528,964829225,0.011082772,0.002247831,-0.154824153,-0.987877369,-0.006767104,-0.017724747,-0.028100666,0.034659922,0.045893613,-10.27857685,-1.294587292,-0.057834444,17.81499822,10258634,10.30971949,9.104057718,-535.9284267
5407,1515079528,975051264,0.011102097,0.002315726,-0.154752299,-0.987888217,-0.00419472,-0.012178821,-0.027819047,0.120615922,0.285198212,-9.847179413,-1.297975268,-0.065271768,17.80675541,10222039,10.31095243,9.106973026,-536.029085
5408,1515079528,985290109,0.011119843,0.002413035,-0.154674277,-0.987900019,-0.005402055,-0.021811225,-0.029832371,-0.29449895,0.578593135,-10.56610107,-1.301704564,-0.076075518,17.79783791,10238845,10.3079371,9.112897151,-536.1372697
5409,1515079528,995485128,0.011138394,0.002481862,-0.15459308,-0.987912357,-0.005018953,-0.005835833,-0.028667845,-0.327421337,0.163542628,-9.695717812,-1.305018198,-0.083645451,17.78851486,10195019,10.30459903,9.114564471,-536.2361177
5410,1515079529,5727202,0.011148844,0.002529465,-0.15451476,-0.987924337,-0.002923765,-0.011154069,-0.029812077,0.043255765,0.551323652,-10.50832367,-1.307037849,-0.088952816,17.7794959,10242074,10.30504206,9.120211169,-536.3437447
5411,1515079529,15971831,0.011142789,0.002619283,-0.154427826,-0.987937808,-0.002239872,-0.015335038,-0.032095075,-0.109780416,0.428275794,-9.814379692,-1.307934477,-0.099343113,17.76953534,10244629,10.3039174,9.124598695,-536.4442894
5412,1515079529,26260185,0.01114453,0.002675791,-0.154337034,-0.987951815,-0.00121418,-0.008342853,-0.031270444,-0.396092117,0.494745076,-10.07326508,-1.30912214,-0.10582985,17.7590823,10288354,10.29984226,9.129688808,-536.5479267
5413,1515079529,36567841,0.011141118,0.00271152,-0.154249564,-0.987965405,0.000372937,-0.006124454,-0.030312086,0.001969846,0.430692941,-10.03467751,-1.309358128,-0.110050991,17.74898613,10307656,10.29986257,9.134128243,-536.6513607
5414,1515079529,46896655,0.011124655,0.002718938,-0.154167175,-0.987978458,0.006239248,-0.002240498,-0.029928632,0.216858894,0.634574234,-9.899175644,-1.307615994,-0.111290866,17.7394402,10328814,10.30210246,9.140682642,-536.7536075
